Generaci�n,Fitness Promedio,Fitness M�ximo
222,-3401.722727278998,59771.13792209026
223,-2601.626307611883,59771.13792209026
224,-1264.3168631814985,59771.13792209026
225,-6606.646555186106,59771.13792209026
226,-2380.572945216402,59771.13792209026
227,-4395.690310487981,60318.68730146817
228,-3128.005819705786,60318.68730146817
229,-703.7976529153001,60318.68730146817
230,-6324.515418264213,60318.68730146817
231,-4222.267327171729,60318.68730146817
232,-5143.16133434222,57057.47692732796
233,-1580.303105344351,59189.45043279698
234,-6996.165912233169,59189.45043279698
235,-5983.8832406910915,59189.45043279698
236,-8000.2731464083345,46503.66705373719
237,-3689.4751824346768,46503.66705373719
238,-5146.988945690515,56514.290239533126
239,-7018.343393999616,56514.290239533126
240,-7526.247660138965,53388.18205564191
241,-4033.7294879166902,56166.92104652401
242,-3174.4648516876523,56166.92104652401
243,-2696.769475345931,56166.92104652401
244,-1598.1069686703574,56166.92104652401
245,-4031.817385917786,56887.76365291357
246,-4015.1636164829906,56887.76365291357
247,-6287.017176789657,56887.76365291357
248,-5533.744463566651,56887.76365291357
249,-5840.037499759623,55248.63636655282
250,-1803.1882595080804,55248.63636655282
251,-5524.98455755664,55248.63636655282
252,-586.7829536712644,55248.63636655282
253,-3333.6381646610744,55248.63636655282
254,-2188.0055214125223,55248.63636655282
255,-4302.010915807213,56077.207795124246
256,-4709.312947638402,56077.207795124246
257,-6962.581011387453,56077.207795124246
258,-3243.1430893121933,56080.89443106895
259,-6228.303261572822,56080.89443106895
260,-5082.416465419505,56080.89443106895
261,-5037.836900055841,56080.89443106895
262,-6621.614396852424,57422.52807652156
263,-4639.974307813374,57422.52807652156
264,-3222.1929999844215,57422.52807652156
265,-5979.00502706376,57422.52807652156
266,-3210.5537206602658,57709.450606821
267,-5454.433593376561,57709.450606821
268,-5728.919125825963,56810.05993133931
269,-6520.453672067017,56810.05993133931
270,-684.3694564492047,56810.05993133931
271,-4182.705021622939,56810.05993133931
272,-844.116397551531,57381.89140421876
273,-3970.1013901621905,57726.21062597791
274,-2708.476085827241,52544.6680332023
275,2103.807948465172,52544.6680332023
276,-1273.4518648050905,52544.6680332023
277,-5311.65889817029,49967.90937632355
278,-2217.8548452490445,50414.51067870234
279,-1718.6889844497568,50592.24190819413
280,-1801.5074628447883,50592.24190819413
281,313.3392904575708,52860.164203391156
282,-3546.724812630283,52860.164203391156
283,-3561.135398035196,52860.164203391156
284,-4306.933383256321,52860.164203391156
285,2728.1285688717835,53060.66605525973
286,-684.676147047508,57778.56068984529
287,-765.3298794724137,58405.8370478514
288,-612.741847290049,58405.8370478514
289,-5509.640695105348,58405.8370478514
290,-4769.409443400324,58405.8370478514
291,-4242.433989881054,58405.8370478514
292,-4255.411576497827,59174.264445237306
293,-6878.586854739725,59174.264445237306
294,-976.5703080596062,61174.87231356722
295,-1986.785339780105,61174.87231356722
296,-2905.567281776031,61174.87231356722
297,-3046.7762047575065,53077.31762732892
298,-5476.250510762085,55582.33036905377
299,-7029.009167763953,55582.33036905377
300,-4920.376976886144,55582.33036905377
301,-6143.241391005296,55882.4877364062
302,-6157.705485052979,55882.4877364062
303,-6102.432255405693,55882.4877364062
304,-4382.3282091310975,55882.4877364062
305,-4671.949087448248,55882.4877364062
306,-7013.127688086342,55882.4877364062
307,-2649.356790484342,55882.4877364062
308,-4666.118360545109,55882.4877364062
309,-2064.9240888512836,55882.4877364062
310,-4889.472341441838,60256.46484962326
311,-2464.2286431609373,60786.28485854952
312,-4487.321035128417,60786.28485854952
313,-4532.757248901436,61375.08590305957
314,-1968.1386483333622,61375.08590305957
315,-3037.7915585657984,61375.08590305957
316,-531.2346127230726,61375.08590305957
317,-3303.954633687544,61375.08590305957
318,-1015.9902183713091,61375.08590305957
319,-4208.731072362259,61375.08590305957
320,-2477.643123669502,61375.08590305957
321,-2261.743403747557,61375.08590305957
322,-5060.64932023429,61375.08590305957
323,-6793.88807060116,61375.08590305957
324,-6494.180773951888,61375.08590305957
325,-797.6173113327061,61375.08590305957
326,-3624.1154903869433,57477.33191871603
327,-1452.366471321412,58355.3162335208
328,-2997.828857658351,58355.3162335208
329,-2466.004201102828,58355.3162335208
330,-2715.989446747019,58355.3162335208
331,-760.4574517543699,58355.3162335208
332,-1042.3104445167912,58355.3162335208
333,-4087.460274578909,59881.572389546054
334,-4207.874689013731,59881.572389546054
335,-3235.802762308733,59881.572389546054
336,-4023.962823455194,61387.21341518708
337,-2776.9923341785525,61554.45701597407
338,-1364.78427025863,61554.45701597407
339,-4746.883684379683,61554.45701597407
340,-8167.337368528969,56067.65064221871
341,-2823.9035736271635,57554.56336020018
342,-7349.92401609893,57554.56336020018
343,-5656.284373310471,57554.56336020018
344,-3906.255562887436,60787.1480467641
345,-5163.544538941463,60787.1480467641
346,-3815.1453399379525,61039.90027782134
347,-3801.132746667357,61039.90027782134
348,-1136.4680080112387,61039.90027782134
349,-5164.485835710413,61039.90027782134
350,-783.4520435656947,61039.90027782134
351,-4897.234367851967,61039.90027782134
352,-4657.365519016215,61039.90027782134
353,-3624.9009325528564,61299.103949201
354,-4595.265434123729,61299.103949201
355,-2714.2297127842994,62211.45486610625
356,-2929.168402496895,62211.45486610625
357,-1987.751862935315,62211.45486610625
358,-5416.008796153422,62211.45486610625
359,-3856.519561848983,62211.45486610625
360,-2285.3407754403042,62211.45486610625
361,754.2650768504346,62941.25876882481
362,-6759.69233759725,62941.25876882481
363,-5257.714812407763,62941.25876882481
364,-5944.624397191265,62776.396152203044
365,-3039.789018780094,62776.396152203044
366,-3308.2327919573204,62776.396152203044
367,-5285.9939541743415,62776.396152203044
368,-6102.453318996253,62427.46970216363
369,-5192.972115276633,62427.46970216363
370,-500.1594871522205,62427.46970216363
371,-4165.183690437206,62427.46970216363
372,-2315.8868524609993,62427.46970216363
373,-3748.755968485387,62427.46970216363
374,-3156.6344103405036,62427.46970216363
375,-6241.818917757841,62427.46970216363
376,-4124.396053983282,62427.46970216363
377,-3001.761946572536,62427.46970216363
378,-760.4507044783895,62427.46970216363
379,-4148.667023284495,62222.74912805515
380,-3599.9615739041524,62623.04382753564
381,-3525.294717262178,62623.04382753564
382,-6957.874587026825,62622.06280088125
383,-1738.3414741020179,62622.06280088125
384,-4193.120648459517,62622.06280088125
385,-4299.244899404899,62622.06280088125
386,-5195.7167468961015,62622.06280088125
387,-5634.032094572048,62622.06280088125
388,-3062.7523197452383,62622.06280088125
389,98.16014396631789,62622.06280088125
390,-2015.32579792108,62678.683980886504
391,-4332.198525237701,62678.683980886504
392,-7739.321335369177,61296.183980886504
393,-4626.442478967134,61296.183980886504
394,-5901.574998063121,61296.183980886504
395,-3370.4050985528747,61296.183980886504
396,-2028.7122322994326,61296.183980886504
397,-2865.922546511845,61296.183980886504
398,-2064.2707849526532,62675.00751029827
399,-6039.843819243037,62675.00751029827
400,-3828.6127298143056,62675.00751029827
401,-2475.870025329144,62675.00751029827
402,-6462.2512072656355,56554.081343655416
403,-6999.23072277237,56554.081343655416
404,-7596.389248948746,44003.443871939795
405,-5345.48064279851,44517.41786767351
406,-5395.750898933338,44517.41786767351
407,-9024.174899495201,33391.95722740833
408,-4836.12005798255,42056.20267223914
409,-5843.37468190475,48337.12435577059
410,-5682.607132175656,48337.12435577059
411,-5546.764431358442,48337.12435577059
412,-6517.485991185203,48337.12435577059
413,-4921.303888269414,50125.68017343276
414,-4404.343078166195,50125.68017343276
415,-7259.954209645202,51380.973734581494
416,-5742.386577302661,51380.973734581494
417,-5949.184407784027,51380.973734581494
418,-6674.184252170186,51380.973734581494
419,-6713.382311404102,51380.973734581494
420,-6504.229962716024,51380.973734581494
421,-5012.6649721310405,52077.74250277503
422,-4263.901710812401,56710.73634367741
423,-1757.9343048353649,56710.73634367741
424,-5193.296088260607,57707.35408002152
425,-6170.155481746024,57707.35408002152
426,-2668.772491912843,59047.35408002152
427,-5521.794088498731,59047.35408002152
428,-3538.9868860675006,59047.35408002152
429,1107.7339269533798,59047.35408002152
430,-4459.6038453082865,59047.35408002152
431,-533.6086378521245,61103.0683657358
432,-5799.205901686078,61103.0683657358
433,-7810.888043069198,52093.10282930636
434,-3117.8503657593483,60342.378407627206
435,-2649.9631440421344,60342.378407627206
436,-2010.0020432248623,60342.378407627206
437,-8440.900632219153,57594.63477527351
438,-4568.575122505783,57594.63477527351
439,-3795.32657411763,57594.63477527351
440,-2902.045339319473,58189.767665785585
441,-4858.817010285382,58189.767665785585
442,-4831.095294121574,58296.60299879093
443,-7108.250765863692,57813.58819078773
444,-3585.0343159308777,57813.58819078773
445,-6982.2458009299735,57813.58819078773
446,-3597.8163763483994,57813.58819078773
447,-5521.925900557726,57813.58819078773
448,-127.90660203627873,61464.43607995869
449,-7147.802806124846,61464.43607995869
450,-5039.350290094393,61464.43607995869
451,-3477.112175549475,61464.43607995869
452,-6575.6534466254825,61464.43607995869
453,-4271.008955136947,57694.935753357415
454,-5198.854179987172,57694.935753357415
455,-4071.6786620291923,57694.935753357415
456,-5672.594791462498,56420.88268936541
457,-4510.724725724475,56949.27002449102
458,-5366.127105339903,56949.27002449102
459,-6340.012217465965,56949.27002449102
460,-4863.828848688241,56949.27002449102
461,-5187.9013398347515,56949.27002449102
462,-5914.427961537142,62318.08772351295
463,550.0633198489846,62318.08772351295
464,-4862.951647277783,59512.4816342294
465,-5886.8984789018305,55976.76734851512
466,-6322.595056302306,51500.2528276657
467,-3816.7314291059156,51500.2528276657
468,-6706.603644624307,51500.2528276657
469,-1124.4716386227894,51500.2528276657
470,-3940.2714836676123,55021.05546592266
471,-1675.4586663531763,55021.05546592266
472,-5854.63988354094,55021.05546592266
473,-6379.135225469021,55021.05546592266
474,-4129.727514753208,55475.17740001568
475,-5572.987058409704,59161.22889696838
476,-2837.5073442434714,59161.22889696838
477,-2986.3475109118995,59161.22889696838
478,-5367.993998708923,59161.22889696838
479,-3752.246465170967,59161.22889696838
480,-7649.12555683514,54509.70345394647
481,-3364.942935010775,56309.07884153293
482,-3866.1227789122345,56889.79761156552
483,-3193.311961219707,56889.79761156552
484,-6410.734571807149,56889.79761156552
485,-3332.0269232743203,56948.101969932824
486,-981.6091761439836,56948.101969932824
487,-4602.556998252615,56948.101969932824
488,-7550.306180800673,56948.101969932824
489,-6890.883240689397,56948.101969932824
490,-8371.849875630316,56948.101969932824
491,-6395.6016510339205,56948.101969932824
492,-7007.126377853816,56948.101969932824
493,-5416.921217471134,56948.101969932824
494,-5239.530355161882,56948.101969932824
495,-4022.830387078941,56948.101969932824
496,-6158.14347366343,56948.101969932824
497,-2856.158267971572,56948.101969932824
498,-5323.571122909296,56948.101969932824
499,-6822.116041571562,56948.101969932824
500,-6249.593804653721,56948.101969932824
501,-4654.404994995182,57815.47455325212
502,-5411.037871621946,57815.47455325212
503,-2355.0437749263924,58212.988423757335
504,-3038.5866972129043,58212.988423757335
505,-7888.244196437992,58212.988423757335
506,-3572.4360165425674,58212.988423757335
507,-4196.264556312542,60301.472378861414
508,234.60198426610972,60301.472378861414
509,-3842.190387557687,60301.472378861414
510,-3231.579207991617,60301.472378861414
511,470.4410383497153,60631.632455595296
512,-867.644662311474,60631.632455595296
513,-5611.5957006983,55051.63974897477
514,-3034.4453403398243,60107.902555593
515,-4392.499732470474,60110.68033205899
516,-1558.4942268600946,60110.68033205899
517,-2651.83346321806,60110.68033205899
518,-6980.766434278789,60110.68033205899
519,-4694.916820205946,60110.68033205899
520,3178.5752917880322,60110.68033205899
521,-1127.9996463102996,60110.68033205899
522,-1112.464396959863,60639.97653828705
523,-3728.8881463240973,60639.97653828705
524,-3313.717661514964,60639.97653828705
525,-5423.241582074969,60639.97653828705
526,-6768.99587093895,60639.97653828705
527,-5926.209163599646,60639.97653828705
528,119.17006224013996,60639.97653828705
529,-1043.0825831936152,60639.97653828705
530,-6165.324109726754,60639.97653828705
531,-6740.849336147093,60639.97653828705
532,-2811.737487131776,60744.19076712897
533,-2987.6504337679576,60744.19076712897
534,-3474.663361879549,60744.19076712897
535,-3449.50773329854,60744.19076712897
536,-5333.760238726646,60744.19076712897
537,432.07733603709767,60856.980864882775
538,-2951.2801798259825,60856.980864882775
539,-7169.82054617815,60856.980864882775
540,-3747.198256778398,60856.980864882775
541,-2836.5808772092737,60856.980864882775
542,-3712.2840011032445,60856.980864882775
543,-4725.632634635649,60856.980864882775
544,-2915.3031804605907,60856.980864882775
545,-1272.9093485587246,60856.980864882775
546,-2486.1788849439317,60856.980864882775
547,574.2495929511265,60856.980864882775
548,-238.1334121256354,60856.980864882775
549,-7683.5214336307145,60856.980864882775
550,-763.2023913028346,60856.980864882775
551,-5942.427633164711,60856.980864882775
552,-3638.52923415005,60856.980864882775
553,1045.9837879865738,60856.980864882775
554,-1220.2388865686044,60856.980864882775
555,-3053.2925826976875,58052.032525348804
556,-2759.0439079737466,58246.88205492099
557,449.9121894649831,58246.88205492099
558,-5499.63973434632,58246.88205492099
559,-6243.27102271865,58246.88205492099
560,-6970.104932840587,61221.1817383691
561,-2715.6779736404355,61221.1817383691
562,-6751.978321204858,61158.671938526386
563,-5902.186764455648,61198.11477529107
564,-8262.485005480707,61198.11477529107
565,-5256.005782162653,61254.85842923389
566,-6842.0196471454265,61254.85842923389
567,-4388.918645496603,61254.85842923389
568,-3311.9222369238437,61257.82223932072
569,-4596.881445680165,61257.82223932072
570,-140.30823488428715,61257.82223932072
571,-4553.2099201267065,61474.07761275453
572,-3739.618047177436,61474.07761275453
573,-5060.429792522427,62184.279942293724
574,-6853.481052227558,62184.279942293724
575,-1730.58845048422,62184.279942293724
576,-4256.6649679651,62184.279942293724
577,-1318.2058945182343,62184.279942293724
578,-3149.634388136838,62184.279942293724
579,-2579.2851669191646,62184.279942293724
580,-5195.061144474466,62358.82435284578
581,-2351.1202565918543,62358.82435284578
582,-1922.5601086099823,62358.82435284578
583,-3701.04226483669,62358.82435284578
584,329.87122598272333,62358.82435284578
585,-1802.6399916090875,62358.82435284578
586,-2170.6249892906076,62358.82435284578
587,-2206.401188246787,62358.82435284578
588,-3855.8942496813597,62358.82435284578
589,98.32339963836607,62358.82435284578
590,-40.43304093399789,62358.82435284578
591,-570.2488457079996,62358.82435284578
592,-1630.4813056560124,62358.82435284578
593,-2687.3897934706274,62358.82435284578
594,-4502.276908549632,62358.82435284578
595,-1134.836106262366,62358.82435284578
596,-4583.04844873077,62358.82435284578
597,-3756.4913565301763,62358.82435284578
598,-4683.996319391183,62358.82435284578
599,-4464.680308140761,62358.82435284578
600,257.45452666302003,62358.82435284578
601,-1011.832794654215,62358.82435284578
602,-3854.146828149561,62358.82435284578
603,-3230.6580519664276,62358.82435284578
604,-1842.676301844459,62358.82435284578
605,-2733.9494037442,62358.82435284578
606,-4668.562031324813,61655.293704732954
607,-1855.6327344633748,61655.293704732954
608,-3796.873635695983,61655.293704732954
609,-1273.0334279405956,61655.293704732954
610,-4170.13647142436,61655.293704732954
611,-1251.0118673195013,61655.293704732954
612,-2078.916288885085,61832.251852539775
613,-2578.142315280825,61832.251852539775
614,13.223527775525305,61832.251852539775
615,-1353.1142261618863,61832.251852539775
616,-4530.805067110792,61832.251852539775
617,-3392.2014059867893,61832.251852539775
618,-1018.4763451766969,57768.306620726355
619,-7342.126310367634,52051.62231090639
620,-2596.682619866435,52051.62231090639
621,-1168.3965176386098,52051.62231090639
622,-987.4150067434321,56741.44912146297
623,-5545.8687487666375,56741.44912146297
624,-1072.7022162500039,60522.74289147358
625,-577.9203200065722,60522.74289147358
626,-624.2529029107542,60522.74289147358
627,3960.770208501919,60611.31185756511
628,-1542.7081406276607,60611.31185756511
629,-2402.589202384734,61102.865080329204
630,-6495.294479010715,57487.71259522757
631,-1572.287114605041,59147.860218167894
632,-7597.183932718044,59147.860218167894
633,-2915.5428035164664,61122.36583333904
634,-2556.9522649295,61967.51040910688
635,-3017.978587131474,61967.51040910688
636,-604.5438571233789,61967.51040910688
637,-3180.386354718318,61967.51040910688
638,-4298.559319552735,62081.27022420128
639,-3188.274462601929,62081.27022420128
640,-3133.402308390192,62081.27022420128
641,-5442.914412046901,62081.27022420128
642,-6870.414150184931,62081.27022420128
643,-5619.8532142024305,62081.27022420128
644,-8431.143226242271,58005.78181345948
645,-8358.215075397198,57494.245924431314
646,-1803.4871134735515,57510.47027798282
647,-3269.3713583122917,57510.47027798282
648,-3461.301656016647,58630.44912759406
649,-7015.398744063083,58630.44912759406
650,-2421.5439193260545,58630.44912759406
651,-6900.097756393853,61330.34030711055
652,-5422.292523548972,61330.34030711055
653,-3081.6505133107253,61883.65142890904
654,-3496.5354279793787,62722.99675201569
655,-2477.0617275381114,62939.822899856146
656,-1921.2153654158028,62939.822899856146
657,1080.9493458975935,62939.822899856146
658,-1482.0953217957779,62939.822899856146
659,-5800.9635817628,62939.822899856146
660,-4086.619861662707,62939.822899856146
661,-3587.637953969202,62939.822899856146
662,-2566.120710577675,62939.822899856146
663,-455.3595099336053,62939.822899856146
664,-5339.7423119751575,62939.822899856146
665,-4008.2176563372473,62939.822899856146
666,-2065.108955425069,62939.822899856146
667,-1368.4806687059563,62939.822899856146
668,-5193.379190397909,62939.822899856146
669,-3854.161752479331,62939.822899856146
670,-1210.3278872624282,62939.822899856146
671,-6793.1972192492985,62203.70028517793
672,-4354.699559831725,57995.12975674444
673,-2285.452086015013,57995.12975674444
674,-2113.2264012664446,57995.12975674444
675,-5079.567146926256,59682.14497386134
676,-5256.9474887030465,59682.14497386134
677,-5307.503905761657,59682.14497386134
678,-3078.4040442478477,59682.14497386134
679,-1705.5883525003935,59682.14497386134
680,-7670.544468886855,59682.14497386134
681,-3770.367025741726,59682.14497386134
682,-1012.2296571989339,59682.14497386134
683,-4559.026701764633,59822.665471469336
684,-1930.5994933703762,59822.665471469336
685,-4924.242223946935,59822.665471469336
686,-7446.855875885869,59822.665471469336
687,-1053.3367211482407,60634.31830866991
688,-5180.600853342753,60702.39182807086
689,-3730.989898841198,60702.39182807086
690,-1657.2292248428034,60702.39182807086
691,-1494.1987279555121,60788.823608948354
692,-6980.992271715545,59703.6617412584
693,-505.65446178907126,59703.6617412584
694,-4912.993460587062,59703.6617412584
695,-5927.816654337248,55577.80696513661
696,-3441.086545866398,56418.21896433032
697,-6994.878898555738,56418.21896433032
698,-2779.5112661050284,56565.447341075196
699,-1426.6897642815507,61637.71470251144
700,-3952.5711433126785,61637.71470251144
701,-2551.4683737424566,61637.71470251144
702,-3934.331117970693,61637.71470251144
703,-2457.4732576846977,61637.71470251144
704,-3278.3307185069157,61637.71470251144
705,-1823.094516594471,61637.71470251144
706,-2170.047705750061,61637.71470251144
707,-861.799033179487,61637.71470251144
708,-5179.294003640934,61637.71470251144
709,-4645.661635141828,61637.71470251144
710,-3523.197486818032,61697.19955897208
711,-3284.3658003905653,63109.889560687494
712,1097.9246812456245,63109.889560687494
713,-2121.766850403682,63109.889560687494
714,-4300.224581875075,63109.889560687494
715,-5270.577715981246,63109.889560687494
716,-6761.602596695466,63109.889560687494
717,-4601.423758207884,63109.889560687494
718,-5073.638463634221,63109.889560687494
719,-7709.345721138216,63109.889560687494
720,-4276.467122290447,63109.889560687494
721,-3399.512170893613,58415.551271930344
722,-2981.2660574936067,62318.797551166754
723,-5390.841775028001,62953.98748993699
724,-2913.1338223666203,62953.98748993699
725,-3784.674032321191,62953.98748993699
726,-1941.1520906931482,62953.98748993699
727,-3717.1612442571422,62953.98748993699
728,-6295.053645243781,63097.06004029612
