Generaci�n,Fitness Promedio,Fitness M�ximo
232,27743.14574349965,61310.69792351511
233,29210.351695349036,61420.13027484802
234,31512.019855060018,61420.13027484802
235,30560.4180839162,61420.13027484802
236,31332.419073404297,61420.13027484802
237,30318.063434029664,61420.13027484802
238,28361.202509557817,61420.13027484802
239,32946.910935695836,61420.13027484802
240,33166.14889781641,61420.13027484802
241,29573.750945818832,61420.13027484802
242,33199.11336011581,61420.13027484802
243,32528.536770259536,61420.13027484802
244,31632.806026712784,61420.13027484802
245,31908.69364542097,61420.13027484802
246,32256.544500396405,61420.13027484802
247,35495.06270309277,61420.13027484802
248,33413.59703133927,61420.13027484802
249,32397.013764365955,61420.13027484802
250,29942.299870162522,61420.13027484802
251,29872.478615664928,61420.13027484802
252,34990.379766272614,61420.13027484802
253,31212.93243137824,61420.13027484802
254,31498.583449407106,61420.13027484802
255,31162.84133031216,61420.13027484802
256,34123.86432867263,61420.13027484802
257,32006.88833024166,61420.13027484802
258,33655.56804471378,61420.13027484802
259,33560.94782681495,61420.13027484802
260,31492.435805926907,61420.13027484802
261,29778.468761472785,61420.13027484802
262,31955.99755115833,61478.64487442435
263,33122.97128194875,61478.64487442435
264,28936.32003086884,61478.64487442435
265,30696.78039228854,61478.64487442435
266,32929.55055247183,61478.64487442435
267,32735.194930063975,61478.64487442435
268,33646.43943029343,61478.64487442435
269,33457.70187405513,61478.64487442435
270,32836.75998397635,61478.64487442435
271,32358.273083560834,61478.64487442435
272,33395.204521308944,61478.64487442435
273,31241.264142781853,61478.64487442435
274,29603.029099620053,61478.64487442435
275,32780.92520635417,61478.64487442435
276,32687.310383029177,61478.64487442435
277,34885.18415796065,61478.64487442435
278,30036.264565197,61478.64487442435
279,31861.496325418208,61478.64487442435
280,29607.70651298119,61649.42196142462
281,37504.90415233091,61649.42196142462
282,35403.08265971148,61649.42196142462
283,31485.250017069124,61649.42196142462
284,35551.654042210546,61649.42196142462
285,28150.909808499284,61649.42196142462
286,30431.15125551329,61649.42196142462
287,34864.94544241895,61985.47386952557
288,29383.644265162155,61985.47386952557
289,35556.68004304388,61985.47386952557
290,31137.520069288254,61985.47386952557
291,34500.28607943792,61985.47386952557
292,36913.33717202157,61985.47386952557
293,31208.551234343235,61985.47386952557
294,31251.21446923894,61985.47386952557
295,31556.83454489724,61985.47386952557
296,32011.487032577184,61985.47386952557
297,33956.02061336182,61985.47386952557
298,31785.967096459444,61985.47386952557
299,32813.07688936535,61985.47386952557
300,32109.8732640173,61985.47386952557
301,32223.758799286574,61985.47386952557
302,26806.71455925525,61985.47386952557
303,28484.23142381509,61985.47386952557
304,28993.086692625027,61985.47386952557
305,34106.10333460601,61986.192824051526
306,32413.503945229997,61986.192824051526
307,31667.169723263953,61986.192824051526
308,32110.984436336774,61986.192824051526
309,30403.5753259535,61986.192824051526
310,31749.971007715965,61986.192824051526
311,35328.031205218766,61986.192824051526
312,32564.782169640715,61986.192824051526
313,30408.730216619264,61986.192824051526
314,33296.20592241238,61986.192824051526
315,29760.812174826646,61986.192824051526
316,33784.73023013064,61986.192824051526
317,34928.71766884332,61995.77280654256
318,34515.78280363211,61995.77280654256
319,33297.96787389475,61995.77280654256
320,32608.223265280583,61995.77280654256
321,36091.86494104162,61995.77280654256
322,35586.73435494554,61995.77280654256
323,31883.588343558367,61995.77280654256
324,32534.577847446024,61995.77280654256
325,33287.10058755978,61995.77280654256
326,31437.848490174532,61995.77280654256
327,29597.61389203798,61995.77280654256
328,35156.693369406625,61995.77280654256
329,34665.987447093576,61995.77280654256
330,33146.04149805821,61995.77280654256
331,34395.09946490921,61995.77280654256
332,30911.69990619192,61995.77280654256
333,33430.605356282045,61995.77280654256
334,34368.53558953919,61995.77280654256
335,33283.18155629598,61995.77280654256
336,32548.06593516992,61995.77280654256
337,32156.08691137519,61995.77280654256
338,31904.164485108155,62473.929581996876
339,29859.110793351017,62473.929581996876
340,32304.02055103172,62473.929581996876
341,31362.695491200477,62473.929581996876
342,32937.78369136549,62473.929581996876
343,30296.025736891585,62473.929581996876
344,34576.34445104373,62473.929581996876
345,28749.994990393126,62473.929581996876
346,31266.313095321206,62473.929581996876
347,35046.280536354,62473.929581996876
348,38090.73090952406,62473.929581996876
349,31842.695118032036,62860.83278073171
350,35337.26640606081,62860.83278073171
351,31794.81257625147,62860.83278073171
352,33310.50138256121,62860.83278073171
353,33605.23335638765,62860.83278073171
354,37282.71223092241,62860.83278073171
355,35868.23096017674,62860.83278073171
356,31210.121784425693,62860.83278073171
357,33112.315148217116,62864.220397433746
358,31447.241657021896,62864.220397433746
359,33304.85896041087,62864.220397433746
360,32105.471246170226,62864.220397433746
361,31325.271042829838,62864.220397433746
362,34932.840158579944,62864.220397433746
363,30936.079633552614,62864.220397433746
364,28946.479101816985,62864.220397433746
365,29731.54424077363,62864.220397433746
366,31408.04657879879,62864.220397433746
367,33896.073144231515,62864.220397433746
368,33589.745513951544,62864.220397433746
369,35665.7569515336,62864.220397433746
370,33190.82125427544,62864.220397433746
371,36979.14545021417,62864.220397433746
372,33798.546128817885,62864.220397433746
373,33379.49302597263,62864.220397433746
374,33018.786554790786,62864.220397433746
375,33297.54697904667,62864.220397433746
376,35059.474540965995,62864.220397433746
377,34120.74748874364,62864.220397433746
378,33647.135178432254,62864.220397433746
379,31630.69568958728,62869.971972084786
380,31616.913819259848,62869.971972084786
381,33653.93005405525,62869.971972084786
382,33490.22028721266,62869.971972084786
383,36519.08023309122,62869.971972084786
384,34869.50200639856,62869.971972084786
385,35575.992245004476,62869.971972084786
386,35985.21519467016,62869.971972084786
387,31669.45879199596,62869.971972084786
388,31695.026131391107,62869.971972084786
389,35766.17877603153,62869.971972084786
390,30220.543449898225,62869.971972084786
391,31644.842220679104,62869.971972084786
392,32520.280963930938,62869.971972084786
393,29503.950047488663,62869.971972084786
394,37416.74800897738,62869.971972084786
395,29801.69944837174,62869.971972084786
396,34448.304273902584,62869.971972084786
397,30994.350823516685,62869.971972084786
398,36729.217985351235,62869.971972084786
399,29391.982447321945,62869.971972084786
400,32394.51265295314,62869.971972084786
401,35239.70918589104,62869.971972084786
402,31752.957412841257,62869.971972084786
403,31926.880309720586,62869.971972084786
404,33515.131223777265,62869.971972084786
405,33357.578850645834,62869.971972084786
406,33209.273777916766,62869.971972084786
407,32299.512870620212,62869.971972084786
408,33233.182656611425,62869.971972084786
409,31666.208754798925,62869.971972084786
410,31998.67367164842,62869.971972084786
411,29670.003425728744,62869.971972084786
412,32509.43765074191,62869.971972084786
413,29499.145891657885,62869.971972084786
414,33658.16893320762,62869.971972084786
415,32938.94241441216,62869.971972084786
416,36882.83610786556,62869.971972084786
417,36032.1679021137,62869.971972084786
418,34558.09061164978,62869.971972084786
419,35298.63452308763,62869.971972084786
420,35384.43504198655,62869.971972084786
421,37516.408422966844,62869.971972084786
422,39104.1851105615,62869.971972084786
423,30079.11938026325,62869.971972084786
424,34830.44638968264,62869.971972084786
425,32148.90200106205,62869.971972084786
426,28611.243664966667,62869.971972084786
427,34496.30353984453,62869.971972084786
428,32780.59672371128,62869.971972084786
429,29186.930425234543,62869.971972084786
430,33255.21905059665,62869.971972084786
431,31896.361614466143,62869.971972084786
432,35729.849335116254,62873.06406192481
433,31823.897203946468,62873.06406192481
434,31556.821535873332,62873.06406192481
435,29317.63828046597,62873.06406192481
436,35421.44178667495,62873.06406192481
437,29721.21863198971,62873.06406192481
438,31623.05022844108,62873.06406192481
439,33220.46875506092,62873.06406192481
440,32986.5635587625,62873.06406192481
441,32266.337381214737,62873.06406192481
442,32776.86525542584,62873.06406192481
443,29929.96397558793,62873.06406192481
444,35094.34822620353,62873.06406192481
445,32957.39064332161,62873.06406192481
446,35063.55263360932,62873.06406192481
447,33704.234601218006,62873.06406192481
448,29062.399488740568,62873.06406192481
449,32668.49277563531,62873.06406192481
450,32242.635401448162,62873.06406192481
451,33323.4327056528,62873.06406192481
452,32645.59065216757,62873.06406192481
453,30556.135223847825,63093.56370593977
454,33379.60682331399,63093.56370593977
455,35337.55043165665,63093.56370593977
456,35097.78166156555,63093.56370593977
457,33802.79942215415,63093.56370593977
458,30440.7696153098,63093.56370593977
459,31882.971920559452,63093.56370593977
460,34465.1059980837,63093.56370593977
461,35600.95958007578,63093.56370593977
462,33394.900540973664,63093.56370593977
463,35740.33625555646,63093.56370593977
464,33202.07839418592,63203.325991170044
465,29219.781305568547,63203.325991170044
466,31910.814848504662,63203.325991170044
467,33721.28944590087,63203.325991170044
468,33920.55738521843,63203.325991170044
469,33446.98852809625,63203.325991170044
470,34068.46903335394,63205.9203873859
471,33066.85708857485,63205.9203873859
472,32516.05414813849,63205.9203873859
473,36041.93059570099,63205.9203873859
474,32269.36264200054,63205.9203873859
475,32661.682029863157,63205.9203873859
476,33712.53630951709,63205.9203873859
477,37255.24846537639,63205.9203873859
478,36268.78301151727,63205.9203873859
479,31274.533916740995,64300.12995287777
480,30901.91257849153,64300.12995287777
481,38759.79910019074,64300.12995287777
482,38382.82870967263,64300.12995287777
483,32370.614704969146,64300.12995287777
484,36561.84023924678,64300.12995287777
485,33825.63313406783,64300.12995287777
486,32119.204232148153,64300.12995287777
487,37606.49599850642,64300.12995287777
488,36231.14380021319,64300.12995287777
489,31138.787859820615,64300.12995287777
490,30226.11527144981,64300.12995287777
491,38298.25906779655,64300.12995287777
492,37441.75338601343,64300.12995287777
493,32040.336521265424,64300.12995287777
494,31998.792211575208,64300.12995287777
495,33778.91047278079,64300.12995287777
496,33838.56917128472,64300.12995287777
497,36832.796293308405,64300.12995287777
498,35125.083839814084,64300.12995287777
499,34865.227878906975,64300.12995287777
500,35888.61431204905,64300.12995287777
501,32031.0799778765,64300.12995287777
502,33810.886748676974,64300.12995287777
503,37199.86769355265,64300.12995287777
504,35289.80612835704,64300.12995287777
505,30724.081481648995,64300.12995287777
506,30853.95563629132,64300.12995287777
507,33165.30891223337,64300.12995287777
508,30042.99682487996,64300.12995287777
509,33184.54310103558,64300.12995287777
510,39298.3090071699,64300.12995287777
511,32061.36351254865,64300.12995287777
512,37485.82393669377,64300.12995287777
513,36950.4262411794,64300.12995287777
514,32980.16641393591,64300.12995287777
515,36264.232563452155,64300.12995287777
516,37714.4032272389,64300.12995287777
517,35677.05960918908,64300.12995287777
518,35240.34826181223,64300.12995287777
519,33640.513994520654,64300.12995287777
520,33130.6623668015,64300.12995287777
521,31786.733357661797,64300.12995287777
522,28314.95984522162,64300.12995287777
523,30285.321362071754,64300.12995287777
524,33113.152668069466,64300.12995287777
525,35002.651224717614,64300.12995287777
526,31553.678376611922,64300.12995287777
527,33262.59723069121,64361.61209109478
528,34022.10427538342,64361.61209109478
529,33401.23667241316,64361.61209109478
530,38374.37591336591,64361.61209109478
531,32250.133422149178,64361.61209109478
532,35372.385978454346,64361.61209109478
533,36681.58577352791,64361.61209109478
534,33121.542329083786,64361.61209109478
535,28773.616035994535,64361.61209109478
536,33871.343060953564,64361.61209109478
537,36739.426302507476,64361.61209109478
538,37902.938866330675,64361.61209109478
539,33430.93973434334,64361.61209109478
540,36615.79579923161,64361.61209109478
541,28467.249315571622,64361.61209109478
542,35293.84585959786,64361.61209109478
543,32421.78038055328,64361.61209109478
544,37214.00627846531,64361.61209109478
545,35021.262645044044,64361.61209109478
546,34783.67253899432,64361.61209109478
547,31831.7508842346,64361.61209109478
548,35084.12661158193,64361.61209109478
549,36879.851746287095,64361.61209109478
550,33333.43911187522,64361.61209109478
551,34759.211447299414,64361.61209109478
552,33152.335086593885,64361.61209109478
553,29736.079534491397,64361.61209109478
554,34001.99706316708,64361.61209109478
555,35793.08972931618,64361.61209109478
556,34691.70613683203,64361.61209109478
557,33017.52061831479,64361.61209109478
558,37235.89026175692,64361.61209109478
559,34048.017105102,64361.61209109478
560,35590.814797916406,64361.61209109478
561,34520.89444669271,64361.61209109478
562,31496.93074970446,64361.61209109478
563,30906.351606555887,64361.61209109478
564,37184.35474279508,64361.61209109478
565,29918.126159551593,64361.61209109478
566,34744.78898897501,64361.61209109478
567,35472.28889799332,64361.61209109478
568,31054.59185886114,64361.61209109478
569,29157.90300087686,64361.61209109478
570,33625.76963654332,64361.61209109478
571,34284.72461365257,64361.61209109478
572,38021.88101069147,64361.61209109478
573,36648.26703840268,64361.61209109478
574,28958.23903097401,64361.61209109478
575,33932.802704186506,64361.61209109478
576,32128.55881545167,64361.61209109478
577,33123.63855558715,64361.61209109478
578,36802.19487949602,64361.61209109478
579,31728.494943114463,64361.61209109478
580,37674.518747383445,64361.61209109478
581,34626.404738526675,64361.61209109478
582,38440.86044534,64361.61209109478
583,30570.115126296398,64361.61209109478
584,37380.35649170359,64361.61209109478
585,34957.912531860464,64361.61209109478
586,33210.71853139389,64361.61209109478
587,32742.37049750621,64361.61209109478
588,30320.14933782301,64361.61209109478
589,37997.28606312843,64361.61209109478
590,35580.619621418664,64361.61209109478
591,34336.11557327698,64361.61209109478
592,35959.288701442165,64361.61209109478
593,31462.094050237156,64361.61209109478
594,37976.047014980846,64361.61209109478
595,32071.197874283283,64361.61209109478
596,30561.90651867972,64361.61209109478
597,36583.264613609485,64361.61209109478
598,32933.58492574479,64361.61209109478
599,34884.56090355843,64361.61209109478
600,34835.69723981453,64361.61209109478
601,37105.392762416166,64361.61209109478
602,34402.21962054256,64361.61209109478
603,30687.753024438858,64361.61209109478
604,32671.795121607276,64361.61209109478
605,33798.773195703994,64361.61209109478
606,33053.83845331374,64361.61209109478
607,33992.04003289334,64361.61209109478
608,31795.346023224483,64361.61209109478
609,32184.961637726017,64361.61209109478
610,33624.18930765839,64361.61209109478
611,33220.59145764132,64361.61209109478
612,33028.21563514067,64361.61209109478
613,36314.08848544924,64361.61209109478
614,33947.844564284445,64361.61209109478
615,34689.01417273053,64361.61209109478
616,36559.03481735574,64361.61209109478
617,34976.902146900495,64387.56440890992
618,34441.91308907804,64387.56440890992
619,33807.18911854062,64387.56440890992
620,31760.173301533927,64387.56440890992
621,33839.42556751831,64387.56440890992
622,33102.82155781285,64387.56440890992
623,32755.638316701436,64387.56440890992
624,31041.6244176768,64387.56440890992
625,36254.56808627549,64387.56440890992
626,38151.46336168132,64387.56440890992
627,34670.23192616701,64387.56440890992
628,34730.48787539389,64387.56440890992
629,35627.99690312666,64387.56440890992
630,32666.276072794288,64387.56440890992
631,33792.2014357425,64387.56440890992
632,35309.10524342657,64387.56440890992
633,35534.445918635174,64387.56440890992
634,35724.74530574058,64387.56440890992
635,35433.88597673203,64387.56440890992
636,33292.67249348429,64387.56440890992
637,35540.351969877294,64387.56440890992
638,33773.570395412025,64387.56440890992
639,35539.26621065784,64387.56440890992
640,36082.148517211885,64387.56440890992
641,30225.641205254906,64387.56440890992
642,35317.884803607114,64387.56440890992
643,36146.67902674783,64387.56440890992
644,32112.344014640737,64387.56440890992
645,34338.93609777868,64387.56440890992
646,33799.6883648744,64387.56440890992
647,35419.907162948446,64387.56440890992
648,35169.3089831671,64387.56440890992
649,37245.851299636124,64387.56440890992
650,31976.984137428593,64387.56440890992
651,34909.53085547912,64387.56440890992
652,33306.11320745598,64387.56440890992
653,34727.152455597294,64387.56440890992
654,32875.69772784068,64387.56440890992
655,32689.356054595755,64387.56440890992
656,35489.71156822782,64387.56440890992
657,29980.757002336624,64387.56440890992
658,31269.19713153141,64387.56440890992
659,36391.33657253385,64387.56440890992
660,34216.86244175032,64387.56440890992
661,35461.71674374846,64387.56440890992
662,33435.930509560974,64387.56440890992
663,34658.60318894134,64387.56440890992
664,33092.51020769832,64387.56440890992
665,33669.41000749208,64387.56440890992
666,33365.15828681544,64387.56440890992
667,37164.47011929019,64387.56440890992
668,33723.893098104716,64387.56440890992
669,36305.679955021056,64387.56440890992
670,37511.88684934447,64387.56440890992
671,33657.7292572291,64387.56440890992
672,36035.27596566939,64387.56440890992
673,32572.922888359022,64387.56440890992
674,36607.93302474234,64387.56440890992
675,36363.33571855299,64387.56440890992
676,36629.22486463706,64387.56440890992
677,31990.498462721574,64387.56440890992
678,28739.094882089852,64387.56440890992
679,33707.914811661474,64387.56440890992
680,32273.4939143774,64387.56440890992
681,40193.0395236006,64415.297944592
682,33630.74456442827,64415.297944592
683,34320.59104248819,64415.297944592
684,33355.33287342355,64415.297944592
685,32566.753991735768,64415.297944592
686,31442.446281915676,64415.297944592
687,34930.10284625543,64415.297944592
688,33885.909686065985,64415.297944592
689,31554.608329173556,64415.297944592
690,30703.833648533204,64415.297944592
691,39311.68736581966,64415.297944592
692,32739.954774401303,64415.297944592
693,32269.78474863356,64415.297944592
694,29943.598928586252,64415.297944592
695,37133.74609989202,64415.297944592
696,32924.68354554983,64415.297944592
697,34558.535779298654,64415.297944592
698,35229.59919260385,64415.297944592
699,33784.68929380522,64415.297944592
700,33986.2420594819,64415.297944592
701,32559.08503973368,64415.297944592
702,33676.7346681457,64415.297944592
703,40972.257284261344,64415.297944592
704,34333.51090493528,64415.297944592
705,37634.25993557581,64415.297944592
706,32053.788146482893,64415.297944592
707,32844.00230030047,64415.297944592
708,38668.189043559025,64415.297944592
709,37834.95146921304,64415.297944592
710,32955.39929302715,64415.297944592
711,32560.69751191111,64415.297944592
712,32371.859561094818,64415.297944592
713,35030.935042811674,64415.297944592
714,35697.69549543734,64415.297944592
715,29837.56897922253,64415.297944592
716,34094.859209915485,64415.297944592
717,34484.84846191213,64415.297944592
718,31927.936750523175,64415.297944592
719,33646.58271463839,64415.297944592
720,39154.85026781114,64415.297944592
721,33122.27685808479,64415.297944592
722,38128.80874250091,64415.297944592
723,33027.815287302066,64415.297944592
724,31670.143797660498,64415.297944592
725,36926.15506711946,64415.297944592
726,33937.82913360603,64415.297944592
727,35525.327325070175,64415.297944592
728,33460.812792906276,64415.297944592
729,31608.285378101344,64415.297944592
730,39250.005204777786,64415.297944592
731,30917.445679949153,64415.297944592
732,33099.00854215137,64415.297944592
733,31971.509731156726,64415.297944592
734,31596.28317107432,64415.297944592
735,34359.26987983193,64415.297944592
736,36067.99986462034,64415.297944592
737,34359.54595513795,64415.297944592
738,35070.60559455701,64415.297944592
739,32030.310969467046,64415.297944592
740,32421.88249498545,64415.297944592
741,34038.67417550867,64415.297944592
742,29891.24026137367,64415.297944592
743,35031.00651638257,64415.297944592
744,33170.63787714287,64415.297944592
745,36418.09226720727,64415.297944592
746,33694.99060375911,64415.297944592
747,36020.50863505226,64415.297944592
748,37338.85185763363,64415.297944592
749,35522.17461124723,64415.297944592
750,31471.21984769205,64415.297944592
751,34746.47421143171,64415.297944592
752,36471.30511208063,64415.297944592
753,37133.6399993871,64415.297944592
754,36363.57494957763,64415.297944592
755,34356.98305295096,64415.297944592
756,33315.88776154478,64415.297944592
757,32420.795315892956,64415.297944592
758,40777.756008247525,64415.297944592
759,35163.70998842636,64415.297944592
760,37063.7791962728,64415.297944592
761,32295.368700617615,64415.297944592
762,28428.221583999097,64415.297944592
763,35897.09978841661,64415.297944592
764,34364.57171596987,64415.297944592
765,32273.578694764747,64415.297944592
766,34785.294462913706,64415.297944592
767,34041.87358620797,64415.297944592
768,37143.4030536249,64415.297944592
769,38902.22014603901,64415.297944592
770,31721.026490010012,64415.297944592
771,37396.892661974816,64415.297944592
772,32396.985361604064,64415.297944592
773,33731.4158032595,64415.297944592
774,35027.725758792396,64415.297944592
775,34568.26856670132,64415.297944592
776,33339.031001722804,64415.297944592
777,35233.247205022344,64415.297944592
778,34949.67043640118,64415.297944592
779,32865.39214410365,64415.297944592
780,36999.67501290985,64415.297944592
