Generaci�n,Fitness Promedio,Fitness M�ximo
220,-7507.779242309042,45023.78504935008
221,-6428.359166270267,45023.78504935008
222,-9220.72690621527,32641.044576767803
223,-8799.156660654317,39307.919091481155
224,-9070.648976937558,39414.715786571905
225,-9573.727483844948,32528.251615505113
226,-8693.593891530856,38123.22075248353
227,-7011.212557306331,38562.50765091005
228,-5791.89784099249,42651.313488870575
229,-4628.05915040411,41139.48050856081
230,-7764.673212141537,37605.434725033934
231,-6085.413567888058,39672.701298800865
232,-6372.419296692264,39672.701298800865
233,-6153.1713645999225,52848.428825896444
234,-5890.573579220799,44892.89160186928
235,-5279.546472824506,44892.89160186928
236,-4909.295128777052,48892.89160186928
237,-2923.190495894924,48892.89160186928
238,-5912.8458184665315,48892.89160186928
239,-3397.6478878308308,48892.89160186928
240,-5866.091554948499,48892.89160186928
241,-7639.696362277523,45690.11583315803
242,-4715.703863485696,48036.180535615145
243,-8157.370728610831,39472.34470235023
244,-7407.592919022675,53183.212770385464
245,-6843.788280809605,53183.212770385464
246,-3889.122019557448,55263.008409572496
247,-5715.435849712897,55276.6684807681
248,-6936.037003561743,55276.6684807681
249,-5877.452815296378,55276.6684807681
250,-5211.4220600648105,56589.470868014534
251,-4359.615966812613,51419.887676387574
252,-3747.4063389619173,51419.887676387574
253,716.1152373709315,51419.887676387574
254,-4878.616639456108,51419.887676387574
255,-4044.7903894572414,51419.887676387574
256,-1399.2134405678225,51419.887676387574
257,-4060.9079839552523,49903.96806495761
258,-5798.644307981067,49124.407348494286
259,-4120.937115966846,49124.407348494286
260,-7605.4078446343365,46180.03077424151
261,-8084.048058473947,46180.03077424151
262,-9101.335633946135,36516.62433879357
263,-8683.323794370617,40634.97421169239
264,-7147.130821050493,41714.90857827259
265,-6008.109799865927,42045.07904932962
266,-3342.8559549102374,44410.577410838225
267,-8286.081957850542,37714.90857827259
268,-6167.920722922305,38156.74940217321
269,-4534.223246189826,39256.18634353905
270,-6866.356212462621,38156.74940217321
271,-6633.122548742655,36949.758486952356
272,-6723.5234477788235,45228.952283464685
273,-7692.530247839089,39275.48600369939
274,-6112.677002347737,44249.726113880526
275,-6315.445169457707,45061.10768516201
276,-5001.658490342131,45061.10768516201
277,-5318.181112090193,43824.890015115234
278,-6642.785207938514,43529.12660711919
279,-6197.057368298613,43529.12660711919
280,-5991.715805041075,43529.12660711919
281,-4766.168336914354,43529.12660711919
282,-6399.041978953409,43529.12660711919
283,-3057.8142076701743,49164.54711378378
284,-6541.327462105188,49164.54711378378
285,-8408.757115949038,45731.482145013266
286,-7279.575496734361,45731.482145013266
287,-3886.519335438101,49731.482145013266
288,-4362.465574721875,43104.795196208
289,-6028.231226064004,44999.21106225054
290,-6020.937539704613,44999.21106225054
291,-6681.092161456268,46682.163705395775
292,-7906.364283435796,46682.163705395775
293,-8881.446898803903,46470.22568981334
294,-8039.219385203189,47649.75855833552
295,-4712.442222218832,47727.905116091
296,-5168.912907181339,44695.17960202157
297,-4996.904924185534,45793.802402964226
298,-5524.213835765786,44773.24404973561
299,-3466.6329693000253,48694.1118987553
300,-4996.117249917789,48694.1118987553
301,-6286.328618247608,48248.476856070025
302,-6082.55785153865,47851.88883236563
303,-5594.002239410954,47851.88883236563
304,-4829.396179378743,47552.49842651248
305,-3908.6953374882887,47552.49842651248
306,-5707.93222801897,48594.03957052702
307,-6520.542481477047,49243.51173369365
308,-7822.962013672568,47129.00520915987
309,-6342.750829190572,47056.29390459319
310,-4432.455263647955,47384.42223048734
311,-5747.534192837955,47384.42223048734
312,-4627.198623912175,46381.164663917414
313,-6717.942133828166,42702.82257193188
314,-5971.030501137916,41234.41049566444
315,-6687.081796229103,41234.41049566444
316,-7676.269102544193,41271.94904833488
317,-5990.425710039358,38290.637259202646
318,-6648.575315696525,43357.05350628909
319,-6694.81583965504,41895.439586696826
320,-5507.320405587542,41907.60217319348
321,-5196.377175652687,43696.55202736257
322,-7455.251891271868,48553.51221036104
323,-6693.411152983962,49842.66174711876
324,-7663.369980629678,52544.81184132028
325,-6731.334544959496,52544.81184132028
326,-6842.283088932987,50465.822131136505
327,-7646.6508794588435,41261.20029417544
328,-6004.3525254073575,45718.04576349994
329,-4479.537462859893,45718.04576349994
330,-5671.934779622463,44912.248145262194
331,-5319.772818558597,44512.65611853972
332,-4368.253608539596,44512.65611853972
333,-6048.456887156615,44512.65611853972
334,-5414.579957043059,48236.81574225018
335,-7365.123527685888,48236.81574225018
336,-7578.817300559159,47701.049840203006
337,-6895.194445127837,42306.59940214721
338,-4612.250194849093,50350.6502868329
339,-5193.918846213565,50350.6502868329
340,-4833.8477863304515,50415.791121923634
341,-5993.218751864153,50415.791121923634
342,-4182.0828534522625,50415.791121923634
343,-4496.463732011456,50415.791121923634
344,-4345.354452623692,49814.14854843468
345,-5329.787736269276,54062.79447406138
346,-1219.2115833617709,53936.72097465178
347,-6718.615822257363,50147.42836849058
348,-5261.573257802141,48294.47458217026
349,-6818.16822240936,48225.26537895914
350,-6859.965180048679,48225.26537895914
351,-6614.8204074862215,47551.116907063275
352,-6511.412564206427,47551.116907063275
353,-7069.795678182427,45123.239824509656
354,-4753.790330367,48244.75490250207
355,-6974.756967574215,48244.75490250207
356,-5792.353603457231,49671.00363152739
357,-6859.498565443966,49671.00363152739
358,-3750.504026146847,49671.00363152739
359,-5906.523602778253,49671.00363152739
360,-5853.444526097703,47770.86883734715
361,-6260.309043294539,50396.91858125549
362,-4787.731851093123,50396.91858125549
363,-6746.440172588535,50682.41268625059
364,-5395.150165076862,51075.74124503717
365,-5080.522782515326,54542.32381480235
366,-3016.6168412101397,54542.32381480235
367,-4357.129735024236,54542.32381480235
368,-4064.2357833087294,54335.48460757805
369,-7205.933714795608,49619.86287670633
370,-6944.704868616144,49619.86287670633
371,-5180.587316135864,49619.86287670633
372,-2752.633940382686,49619.86287670633
373,-5965.314224831874,49619.86287670633
374,-3324.132541220392,49862.60575984079
375,-5745.344824648537,49619.86287670633
376,-5907.8524211022295,49619.86287670633
377,-5849.212879019557,49619.86287670633
378,-3281.2540750567314,49619.86287670633
379,-6807.291675187367,49619.86287670633
380,-5488.699234406086,49619.86287670633
381,-6602.8548852482,45150.30898379512
382,-3404.2526332792513,43798.328083104556
383,-6253.242649238504,46583.60699575588
384,-4580.928529294915,46752.17842432731
385,-5420.124867061375,46752.17842432731
386,-8130.650760097495,47092.893114507024
387,-7074.571530708286,42879.35938209307
388,-6422.6482653171415,46972.71157254606
389,-5759.404575612983,50015.622315761444
390,-7338.046147786739,50015.622315761444
391,-5177.38156022923,50364.31637547813
392,-3457.922915219755,50015.622315761444
393,-7469.161262750785,46864.88000457244
394,-6606.3509871254755,44042.28674380857
395,-4802.473386547298,47855.26972133013
396,-5009.69616748062,47855.26972133013
397,-5017.747720793896,45749.56278101648
398,-6606.985131338872,42715.29878271558
399,-6272.994374789662,42718.07656049336
400,-6289.834402149376,42718.07656049336
401,-5911.823685978147,46881.9079846239
402,-7245.250351094627,46881.9079846239
403,-6995.103522005661,39301.47394399371
404,-7392.40518081162,39301.47394399371
405,-7496.260846001662,39301.47394399371
406,-5822.949993915096,39301.47394399371
407,-6570.894233262794,39596.485853981925
408,-6811.822487018598,39596.485853981925
409,-6231.374471417552,39596.485853981925
410,-6426.180741992164,39596.485853981925
411,-7665.924334835154,44597.20114770651
412,-5537.009138161178,47905.44577645948
413,-5802.136302687356,47905.44577645948
414,-6965.215244538323,47905.44577645948
415,-5281.506272463358,47905.44577645948
416,-8367.611081880006,48827.26827359071
417,-7901.68137295743,45311.01510075997
418,-8982.909429767105,44792.42407647536
419,-8929.224329454522,47348.96547520374
420,-8053.919056941733,47348.96547520374
421,-8692.861564804698,40221.48324353846
422,-7735.626858633336,40221.48324353846
423,-7639.638210689016,41962.26656088366
424,-6502.61945343297,45213.77287668029
425,-4740.501483786344,46489.960983966135
426,-3922.0585550311826,46489.960983966135
427,-7463.790214891171,46154.439951072774
428,-7020.318940094665,46154.439951072774
429,-5906.910158034722,46154.439951072774
430,-7066.187227297005,45297.10442263268
431,-6499.0428292640845,45297.10442263268
432,-6573.201391526789,45297.10442263268
433,-6109.032091349202,45297.10442263268
434,-5721.807490371943,45297.10442263268
435,-5680.075833076728,43688.670512705015
436,-4210.366107773562,45764.33267966882
437,-6033.793420534716,42556.463414297235
438,-4493.045187175715,45487.870303059506
439,-6104.06188605081,45487.870303059506
440,-5696.082498725353,44907.15084079694
441,-6742.40132781395,44442.08022384032
442,-5967.396954329288,50783.91006255118
443,-6720.717581874505,50783.91006255118
444,-3794.499206045489,50783.91006255118
445,-5343.272989243232,50783.91006255118
446,-6732.407702220108,50121.286197584595
447,-7692.310570237685,44221.85206026215
448,-6680.381922107931,50649.79993946386
449,-7885.879697584682,46609.79993946386
450,-5152.005168636964,46609.79993946386
451,-5652.64271609224,51565.71773149827
452,-7625.244060273985,38394.31046667578
453,-6980.400275149295,37071.69428436207
454,-6061.695511044482,36551.5307670702
455,-2302.983469707317,41612.66981510825
456,-4344.409451137626,44591.5307670702
457,-3603.9069629557753,44591.5307670702
458,-6662.128561913896,44591.5307670702
459,-6601.957218656205,44591.5307670702
460,-5900.0742752568085,44591.5307670702
461,-4832.070376750453,44591.5307670702
462,-6595.385045066951,44591.5307670702
463,-4961.7354697427345,45393.59179977282
464,-5447.78142160516,43544.06140831366
465,-4928.482180238085,47947.92459547397
466,-4915.553066137081,47947.92459547397
467,-5588.921615520331,46674.71352293441
468,-5917.920733718749,47429.31103414964
469,-6198.584882820223,50864.56209787395
470,-4276.39020027225,50864.56209787395
471,-5859.59114008472,50864.56209787395
472,-5451.197466623199,50864.56209787395
473,-4327.540982087696,50693.599967489616
474,-6517.017670474896,50693.599967489616
475,-7692.808122637594,45506.54585264066
476,-6572.986281720806,44722.93318673567
477,-5910.466438444768,48228.08620374576
478,-4470.676698493688,49708.285977076266
479,-2677.676970077262,49708.285977076266
480,-2109.601346643579,49941.65037521818
481,-4988.716213713131,52169.88593707542
482,-5811.199474330721,52169.88593707542
483,-5679.217661917115,52243.67749630263
484,-3991.627203517743,52169.88593707542
485,-4095.389013787221,52169.88593707542
486,-4711.311481962446,51232.454365055004
487,-6984.551797326316,51232.454365055004
488,-5788.382667929953,45883.72365217389
489,-3965.101159227366,42574.32334536064
490,-5952.209097519846,46286.615000993675
491,-3116.5890672300243,46286.615000993675
492,-871.9748811178974,48876.9204136596
493,-3714.5006445251156,48876.9204136596
494,-7200.597926539372,42608.14773923502
495,-9064.499354925878,43076.37785416713
496,-8434.55497156526,43076.37785416713
497,-7279.571818312183,42889.22612315394
498,-6457.393121817893,42071.0250308612
499,-8310.682288828451,38237.497297166185
500,-8821.73247701499,37333.54980369532
501,-8867.109360593211,34387.39041803386
502,-8830.77083945765,38021.24253159008
503,-7767.672756859862,38021.24253159008
504,-8112.309397083619,39911.37645855767
505,-9394.871066303098,50413.89336969023
506,-8828.638750770915,50413.89336969023
507,-8404.295725202208,46968.29207372424
508,-8226.981064778125,43684.53980726068
509,-7194.660856953759,43684.53980726068
510,-7816.282312241783,39236.15398876617
511,-9020.038334741123,39236.15398876617
512,-8537.920491140476,39236.15398876617
513,-8641.794726380978,39806.63572241394
514,-8697.196189688795,35806.63572241394
515,-9083.859749805102,35806.63572241394
516,-8647.985055344647,40221.46854112358
517,-7238.253254378134,50878.65182542015
518,-8006.347514023406,50878.65182542015
519,-4289.247522560145,47313.32243270458
520,-7389.186867716414,47031.10201366683
521,-9179.644786834591,38427.905068348926
522,-9514.73094931651,38427.905068348926
523,-8618.903926844552,38965.19231460533
524,-8762.632191328643,37481.63846738553
525,-8181.06312193158,40387.448505561755
526,-5781.750243388698,40387.448505561755
527,-6868.832513506101,40387.448505561755
528,-8128.952308259625,39740.433655622764
529,-7819.108161467248,39281.43134407375
530,-5944.053600720426,42998.51081818933
531,-6823.734182362773,37166.51519896167
532,-5616.289951679052,44816.79355278078
533,-4361.964543811063,44816.79355278078
534,-8007.421023951249,41562.7842087087
535,-9021.355232462127,41507.40596743429
536,-9046.755232462128,41507.40596743429
537,-8531.691172787785,41507.40596743429
538,-7568.7251000884335,41507.40596743429
539,-7660.8355484494705,41507.40596743429
540,-6815.6580930366945,43126.564512045166
541,-7096.364478615504,43105.49046177975
542,-6393.349589590442,43105.49046177975
543,-8659.941257351482,38505.60759712901
544,-9122.5080328169,38505.60759712901
545,-9544.365489072025,35464.45109279762
546,-9073.664468569441,37071.102050258225
547,-8161.07284216934,37071.102050258225
548,-7363.763539856053,38452.212874066645
549,-5189.210077432027,40222.41060883123
550,-8131.281402055309,40222.41060883123
551,-8765.863019321949,36009.8488937091
552,-8409.190481461286,38426.25660055439
553,-7554.279653171913,38426.25660055439
554,-7263.645512958404,41836.59635031996
555,-7160.1184792417735,41836.59635031996
556,-6012.045793961155,44703.22775985922
557,-7193.408241054348,44703.22775985922
558,-6425.759386669724,44304.81449708539
559,-8524.94729570362,44610.36302348376
560,-7010.522390891758,44610.36302348376
561,-5546.763968524869,44610.36302348376
562,-8027.61920961593,44546.32183948212
563,-7494.045132116855,51756.276071209744
564,-7454.047623197761,51756.276071209744
565,-6360.458501848338,46086.26001916579
566,-6145.324161827668,46086.26001916579
567,-5647.022284710231,50566.28010516042
568,-7529.819943605514,50566.28010516042
569,-4504.431849475045,50566.28010516042
570,-5010.033477020098,50566.28010516042
571,-6031.28404261746,49471.76436987085
572,-2106.740488398969,49903.457168889814
573,-2846.455785207301,49903.457168889814
574,-2666.9237232608807,51082.006775430775
575,-4491.405623289844,49903.457168889814
576,-6403.72212486503,49644.508075185535
577,-4440.632375999511,52100.283660790126
578,-5736.244916866089,52100.283660790126
579,-5389.610690196552,52884.21607957433
580,-1845.8558347898775,51258.1091935359
581,-5618.818676622326,51258.1091935359
582,-6824.76972076284,47786.84580449208
583,-7406.317772456368,42362.72176343233
584,-6031.356338849143,42362.72176343233
585,-6642.759053848966,45645.881924908674
586,-4490.002147981965,45645.881924908674
587,-1770.0342967318823,45862.22182721
588,-6881.266452466785,47674.95717717351
589,-8213.456353098018,38988.5461271995
590,-6901.2587668868355,38988.5461271995
591,-7316.055295432764,37881.21884262518
592,-7042.204636025622,37881.21884262518
593,-3555.744384938568,41163.74426856659
594,-7749.393290913079,38400.3799173129
595,-8546.928180354396,38678.8447384914
596,-7728.435199507304,41176.197857385894
597,-7365.0410596486145,37423.17490739522
598,-7737.151807682355,37423.17490739522
599,-7402.220747227282,38177.57161213992
600,-5525.672625403537,42994.293894603754
601,-5024.43268931579,41843.8342822211
602,-5405.914483920094,42700.35485956415
603,-5840.012958210086,42700.35485956415
604,-5202.827577213332,42722.30140903907
605,-5515.738553437203,45927.411556960746
606,-8146.703804353969,42483.397192180644
607,-7991.59639631615,42650.731306210655
608,-7581.426734581339,42650.731306210655
609,-6096.980440316176,42650.731306210655
610,-3994.9250054767053,45792.25668352567
611,-7548.230019113538,45792.25668352567
612,-5302.549708205969,45234.8427201534
613,-5074.078984486418,45234.8427201534
614,-6049.882452828657,45234.8427201534
615,-7468.850798948506,45994.21444789995
616,-5374.279143546411,46719.367255593286
617,-4367.173066314775,47699.099756932956
618,-4778.33023575936,48233.471686788376
619,-5470.494895325413,48233.471686788376
620,-6895.191650703563,45089.211422316286
621,-5716.47441796289,45508.050699293126
622,-5469.875186461613,48840.853590707775
623,-6058.095295099478,45508.050699293126
624,-7353.476955515111,45508.050699293126
625,-6476.423075982173,46343.749107821015
626,-4801.129969178079,52515.95100697545
627,-7019.768128929363,47186.670193554724
628,-4992.418685324184,47186.670193554724
629,-8090.570892297385,44332.59375715544
630,-5922.218727136121,51153.341590644355
631,-4568.070329226084,52736.537191278265
632,-5121.366896827229,51966.822588185256
633,-7442.441293654752,51966.822588185256
634,-5750.43767886398,51966.822588185256
635,-3418.523617505106,50214.60815230459
636,-7024.106439570373,50214.60815230459
637,-5774.395840476509,50214.60815230459
638,-6209.333389664997,53916.21388637307
639,-8409.842957153678,51604.07147439178
640,-8597.30425639022,43982.14932146811
641,-6992.526276768037,46222.66217256908
642,-8137.524208319293,44709.79088019435
643,-7296.5055773783,46138.692299965755
644,-4104.072976532262,46138.692299965755
645,-3710.6595943911416,52559.85754700997
646,-4474.904165835352,52559.85754700997
647,-5539.339541276776,52559.85754700997
648,-4963.1618996658635,52559.85754700997
649,-4859.252537849158,52559.85754700997
650,-5112.921140394207,52559.85754700997
651,-6876.369260020946,52007.864513657
652,-6792.480733500066,50202.608889345145
653,-5478.079066995977,50727.56541940607
654,-4157.808764543583,50727.56541940607
655,-5427.685646143626,50727.56541940607
656,-5915.026128341419,47576.60034372693
657,-6847.155014434621,46721.41473916403
658,-3726.619742063114,48986.398221873984
659,-5726.634916983585,46745.48744786404
660,-8349.370592680123,41793.56280169937
661,-6013.589068525096,45817.89967565479
662,-4040.760973090709,45505.45093925438
663,-3594.3009252967186,48452.658084832336
664,-3151.0100312386876,49633.55091783169
665,422.02940235374166,53605.790559284025
666,-3543.5301037438594,49547.19128396673
667,-4685.38048185983,54179.82327918028
668,-5172.986256386916,49620.03758100919
669,-1764.3126304646844,50116.22435118766
670,-3792.8248622054407,54338.619618493874
671,-4070.4028112874903,55038.21352447303
672,-6132.672857550351,55038.21352447303
673,-4986.171923219568,55038.21352447303
674,-5598.321929167105,47734.74084722025
675,-6531.699082694145,47938.570461222844
676,-6467.357928482334,47734.74084722025
677,-7030.123221865159,47734.74084722025
678,-8134.759603991526,48439.80802825162
679,-6612.921737221428,48439.80802825162
680,-3291.3240702129538,48439.80802825162
681,-4344.302452589909,48758.83261357219
682,-4763.796287571243,48758.83261357219
683,-4045.5024462333986,49792.060686663346
684,-1984.6142004246271,49792.060686663346
685,-5426.077601965018,49792.060686663346
686,-3733.669777566003,51206.77340072115
687,-5856.267819127096,50360.857992244084
688,-3939.601933134516,50360.857992244084
689,-6857.744293952847,50706.20568658356
690,-6329.099258635554,52263.5842672146
691,-6168.265706262563,52263.5842672146
692,-6392.49650489074,42222.094334178255
693,-7772.119914274001,34918.55396144182
694,-8359.315731757686,38291.29012362359
695,-8123.1716244302215,34895.64713248345
696,-6045.300630967255,44581.812792019264
697,-5593.663521290756,33787.121911674396
698,-6368.690147749087,41380.14333255091
699,-4500.115115646888,41745.37042171624
700,-6477.644515607295,41745.37042171624
701,-5407.659074816718,41745.37042171624
702,-7077.273065664041,42352.115212003264
703,-7617.405685342599,42352.115212003264
704,-5794.263331228579,42352.115212003264
705,-6120.845962153289,45838.12039331564
706,-2362.202622699513,44038.12039331564
707,-5417.884965193796,39361.67733012908
708,-5587.526914245933,43195.724963369845
709,-3491.0776651987558,51458.20277054328
710,-1067.2599824155434,51458.20277054328
711,341.0319093354272,53713.37787920411
712,-2942.3675556887756,55668.439629098
713,-4042.3054093649885,53059.768285033606
714,-4294.7857014047795,49230.69815670355
715,-3126.560571724416,51453.22808904703
716,-7028.723456242883,49230.69815670355
717,-6318.972635446487,51645.87437177436
718,-3306.9076702978546,51645.87437177436
719,-2807.76989923949,52806.07131780406
720,-6241.98139825033,47645.87437177436
721,-4128.810142160021,47645.87437177436
722,-6864.126769741288,41188.81142471708
723,-6721.661933179807,48071.0680102677
724,-7684.039637141561,46718.445369241774
725,-7156.417259532505,47934.07866382465
726,-4759.302133382031,47934.07866382465
727,-5680.974065910958,49624.58403303857
728,-4311.816637961066,49624.58403303857
729,-5949.782457875571,49624.58403303857
730,-5415.45060099735,49793.61879500121
731,-6080.927159228324,44352.61425354485
